Protein	Gene	Protein Description	LFQ intensity B73_TMT1_1	LFQ intensity Y12_TMT1_1
Zm00001d019180			0.047599	0.0
Zm00001d019182			0.082157	0.25629
Zm00001d019186			0.069725	0.0
Zm00001d019188			0.0	0.0
Zm00001d019192			0.060293	0.0
Zm00001d019195			0.062625	0.0
Zm00001d019200			0.078248	0.22283
Zm00001d019215			0.0511	0.19236
Zm00001d019217			0.05373	0.0
Zm00001d019221			0.067515	0.19973
Zm00001d019233			0.078099	0.0
Zm00001d019234			0.038245	0.14346
Zm00001d019236			0.0	0.3106
Zm00001d019243			0.025797	0.0
Zm00001d019246			0.051224	0.0
Zm00001d019249			0.059689	0.0
Zm00001d019259			0.0	0.0
Zm00001d019256			0.10541	0.0
Zm00001d019258			0.0	0.0
Zm00001d019262			0.088715	0.18358
Zm00001d019263			0.03632	0.0
Zm00001d019265			0.049697	0.0
Zm00001d019266			0.075093	0.0
Zm00001d019277			0.028723	0.0
Zm00001d019279			0.0	0.21989
Zm00001d019280			0.19637	0.37578
Zm00001d019282			0.055713	0.13878
Zm00001d019283			0.057764	0.21279
Zm00001d019287			0.086098	0.21117
Zm00001d019290			0.0	0.0
Zm00001d019291			0.018277	0.0
Zm00001d019297			0.0	0.2309
Zm00001d019299			0.084849	0.2545
Zm00001d019303			0.0	0.0
Zm00001d019304			0.0	0.0
Zm00001d019306			0.063616	0.0
Zm00001d019311			0.059597	0.28147
Zm00001d019312			0.10329	0.21926
Zm00001d019317			0.09352	0.30525
Zm00001d019343			0.035082	0.0
Zm00001d019345			0.080483	0.0
Zm00001d019356			0.0	0.0
Zm00001d019358			0.10547	0.19471
Zm00001d019371			0.053746	0.0
Zm00001d019376			0.049912	0.209
Zm00001d019397			0.040021	0.11926
Zm00001d019404			0.076339	0.22829
Zm00001d019414			0.07254	0.0
Zm00001d019415			0.085689	0.0
Zm00001d019422			0.0	0.0
Zm00001d019423			0.055187	0.15211
Zm00001d019426			0.074742	0.0
Zm00001d019432			0.0	0.20587
Zm00001d019434			0.0	0.0
Zm00001d019439			0.079693	0.25315
Zm00001d019446			0.036921	0.0
Zm00001d019449			0.082996	0.22621
Zm00001d019450			0.065364	0.0
Zm00001d019454			0.042782	0.15968
Zm00001d019457			0.16876	0.0
Zm00001d019467			0.07737	0.0
Zm00001d019472			0.06692	0.18801
Zm00001d019473			0.073068	0.22768
Zm00001d019478			0.081016	0.0
Zm00001d019479			0.038528	0.095311
Zm00001d019481			0.066295	0.24546
Zm00001d019486			0.067495	0.0
Zm00001d019492			0.080265	0.23784
Zm00001d019495			0.06788	0.16411
Zm00001d019497			0.0	0.17913
Zm00001d019501			0.051599	0.067881
Zm00001d019505			0.071437	0.21773
Zm00001d019507			0.094612	0.23342
Zm00001d019515			0.07921	0.19447
Zm00001d019518			0.037372	0.24428
Zm00001d019522			0.0	0.0
Zm00001d019534			0.090011	0.19228
Zm00001d019536			0.044513	0.0
Zm00001d019542			0.08176	0.19454
Zm00001d019547			0.057823	0.0
Zm00001d019552			0.06759	0.0
Zm00001d019553			0.0	0.0
Zm00001d019560			0.13011	0.0
Zm00001d019561			0.067319	0.019579
Zm00001d019563			0.079488	0.23631
Zm00001d019565			0.045606	0.37707
Zm00001d019567			0.08235	0.0
Zm00001d019568			0.065522	0.20496
Zm00001d019579			0.066175	0.33529
Zm00001d019586			0.072732	0.24406
Zm00001d019587			0.05916	0.0
Zm00001d019596			0.0	0.0
Zm00001d019597			0.087488	0.0
Zm00001d019600			0.0	0.0
Zm00001d019627			0.088041	0.0
Zm00001d019629			0.038842	0.0
Zm00001d019643			0.0	0.0
Zm00001d019644			0.064236	0.22708
Zm00001d019648			0.049212	0.13302
Zm00001d019650			0.076135	0.0
Zm00001d019656			0.1303	0.0
Zm00001d019669			0.0	0.0
Zm00001d019670			0.068595	0.25696
Zm00001d019681			0.070217	0.0
Zm00001d019688			0.078533	0.0
Zm00001d019697			0.10147	0.0
Zm00001d019698			0.070551	0.18082
Zm00001d019699			0.0	0.0
Zm00001d019700			0.0	0.21833
Zm00001d019703			0.047422	0.0
Zm00001d019704			0.28733	0.0
Zm00001d019706			0.0	0.0
Zm00001d019725			0.0	0.18815
Zm00001d019727			0.0	0.0
Zm00001d019750			0.094582	0.22612
Zm00001d019754			0.073901	0.0
Zm00001d019757			0.071462	0.0
Zm00001d019775			0.06301	0.0
Zm00001d039528			0.071043	0.0
Zm00001d019805			0.029356	0.0
Zm00001d019816			0.0	0.0
Zm00001d019824			0.090151	0.21643
Zm00001d019836			0.065826	0.0
Zm00001d019850			0.060925	0.23894
Zm00001d019852			0.077727	0.30626
Zm00001d019855			0.0	0.16145
Zm00001d019856			0.057131	0.0
Zm00001d019865			0.066306	0.0
Zm00001d019881			0.066651	0.22643
Zm00001d019892			0.0	0.0
Zm00001d019895			0.092559	0.1522
Zm00001d019898			0.027872	0.0
Zm00001d019899			0.033939	0.15589
Zm00001d019905			0.0	0.0
Zm00001d019907			0.060839	0.23086
Zm00001d019920			0.0	0.15079
Zm00001d019926			0.06826	0.17461
Zm00001d019934			0.0	0.19966
Zm00001d019944			0.0	0.0
Zm00001d019946			0.057944	0.0
Zm00001d019947			0.0	0.0
Zm00001d019949			0.0	0.0
Zm00001d019950			0.060724	0.17965
Zm00001d019956			0.045941	0.11185
Zm00001d019957			0.0	0.0
Zm00001d019968			0.0	0.0
Zm00001d019976			0.057714	0.068522
Zm00001d019985			0.095646	0.0
Zm00001d019988			0.052839	0.2135
Zm00001d019989			0.062239	0.17538
Zm00001d019990			0.072973	0.12408
Zm00001d019994			0.0	0.21453
Zm00001d020001			0.0	0.0
Zm00001d020003			0.074811	0.2394
Zm00001d020004			0.080316	0.0
Zm00001d020006			0.0	0.26318
Zm00001d020008			0.0	0.13091
Zm00001d020011			0.072016	0.27372
Zm00001d020014			0.066363	0.26926
Zm00001d020017			0.057838	0.0
Zm00001d020020			0.067635	0.21442
Zm00001d020021			0.0	0.0
Zm00001d020030			0.0	0.18641
Zm00001d020032			0.079888	0.0
Zm00001d020046			0.058596	0.19154
Zm00001d020052			0.066424	0.0
Zm00001d020053			0.069738	0.0
Zm00001d020055			0.060613	0.0
Zm00001d020057			0.073425	0.24486
Zm00001d020059			0.078086	0.0
Zm00001d020063			0.076508	0.17243
Zm00001d020086			0.056191	0.22117
Zm00001d020087			0.0	0.0
Zm00001d020108			0.048431	0.146
Zm00001d020109			0.061262	0.0
Zm00001d020134			0.0	0.0
Zm00001d020139			0.087283	0.22609
Zm00001d020147			0.063221	0.0
Zm00001d020157			0.0	0.26203
Zm00001d020158			0.0	0.3125
Zm00001d020170			0.047274	0.0
Zm00001d020175			0.084951	0.25518
Zm00001d020178			0.065105	0.0
Zm00001d020180			0.071078	0.11215
Zm00001d020182			0.065783	0.0
Zm00001d020188			0.088263	0.39039
Zm00001d020205			0.0	0.0
Zm00001d020219			0.072129	0.25088
Zm00001d020224			0.067877	0.0
Zm00001d020228			0.029495	0.0
Zm00001d020234			0.078442	0.20707
Zm00001d020236			0.079081	0.18741
Zm00001d020237			0.071478	0.19139
Zm00001d020238			0.04849	0.0
Zm00001d020242			0.079511	0.24187
Zm00001d020249			0.0	0.0
Zm00001d020251			0.089078	0.0
Zm00001d020256			0.0	0.0
Zm00001d020260			0.0	0.38461
Zm00001d020279			0.0	0.0
Zm00001d020282			0.0	0.3853
Zm00001d020283			0.057369	0.16981
Zm00001d020292			0.0	0.0
Zm00001d020297			0.072053	0.24784
Zm00001d020306			0.0	0.0
Zm00001d020309			0.10099	0.33465
Zm00001d020311			0.0	0.0
Zm00001d020325			0.065582	0.18365
Zm00001d020337			0.10907	0.21059
Zm00001d020339			0.079784	0.24374
Zm00001d020343			0.074976	0.0
Zm00001d020344			0.04776	0.17159
Zm00001d020351			0.056737	0.14312
Zm00001d020357			0.049354	0.0
Zm00001d020358			0.0	0.0
Zm00001d020359			0.072323	0.0
Zm00001d020361			0.056174	0.0
Zm00001d020363			0.059072	0.21877
Zm00001d020365			0.044679	0.15016
Zm00001d020380			0.0	0.0
Zm00001d020381			0.060665	0.21571
Zm00001d020390			0.013501	0.0
Zm00001d020395			0.12507	0.0
Zm00001d020396			0.066454	0.17291
Zm00001d020399			0.0	0.0
Zm00001d020400			0.26508	0.31174
Zm00001d020401			0.34482	0.26192
Zm00001d020402			0.06663	0.17383
Zm00001d020411			0.070519	0.22936
Zm00001d020412			0.067712	0.18116
Zm00001d020418			0.035891	0.0
Zm00001d020419			0.063552	0.20477
Zm00001d020426			0.06755	0.0
Zm00001d020437			0.04397	0.15422
Zm00001d020438			0.056696	0.1903
Zm00001d020441			0.0	0.2206
Zm00001d020444			0.086939	0.0
Zm00001d024571			0.065976	0.0
Zm00001d020454			0.058117	0.0
Zm00001d020460			0.0	0.0
Zm00001d020461			0.055845	0.1388
Zm00001d020463			0.054662	0.16815
Zm00001d020476			0.0	0.20992
Zm00001d020485			0.083647	0.17409
Zm00001d020486			0.086148	0.25561
Zm00001d020493			0.06148	0.0
Zm00001d020506			0.065372	0.16973
Zm00001d020511			0.072981	0.13095
Zm00001d020515			0.065105	0.0
Zm00001d020530			0.070205	0.23286
Zm00001d020531			0.13515	0.21697
Zm00001d020537			0.051043	0.0
Zm00001d020538			0.0	0.0
Zm00001d020549			0.066728	0.22137
Zm00001d020552			0.0	0.0
Zm00001d020556			0.051916	0.0
Zm00001d020557			0.0	0.19821
Zm00001d020571			0.073537	0.17229
Zm00001d020578			0.0	0.0
Zm00001d020580			0.050696	0.0
Zm00001d020583			0.0	0.0
Zm00001d020586			0.0	0.0
Zm00001d020590			0.057717	0.0
Zm00001d020591			0.04424	0.0
Zm00001d020592			0.031696	0.0
Zm00001d020593			0.057064	0.19501
Zm00001d020602			0.094019	0.0
Zm00001d020603			0.055048	0.0
Zm00001d020609			0.058359	0.11033
Zm00001d020612			0.068955	0.0
Zm00001d020614			0.0	0.0
Zm00001d020615			0.082601	0.0
Zm00001d020618			0.065014	0.0
Zm00001d020623			0.076291	0.27384
Zm00001d020627			0.0	0.20045
Zm00001d020628			0.0	0.29833
Zm00001d020636			0.089813	0.25112
Zm00001d020640			0.05146	0.0
Zm00001d020642			0.071426	0.20942
Zm00001d020644			0.091319	0.0
Zm00001d020647			0.058424	0.23977
Zm00001d020656			0.0	0.16994
Zm00001d020658			0.0	0.0
Zm00001d020659			0.0	0.23539
Zm00001d020664			0.070713	0.17739
Zm00001d020669			0.077362	0.24047
Zm00001d020673			0.0	0.0
Zm00001d020674			0.0	0.20366
Zm00001d020684			0.063677	0.0
Zm00001d020685			0.065267	0.19591
Zm00001d020686			0.046856	0.13458
Zm00001d020687			0.089514	0.17399
Zm00001d020696			0.071037	0.25446
Zm00001d020702			0.086745	0.0
Zm00001d020707			0.062774	0.22906
Zm00001d020708			0.039158	0.0
Zm00001d020711			0.046211	0.0
Zm00001d020727			0.071091	0.0
Zm00001d020732			0.053915	0.0
Zm00001d020736			0.0	0.0
Zm00001d020737			0.066922	0.25787
Zm00001d020738			0.0	0.0
Zm00001d020740			0.055257	0.0
Zm00001d020741			0.068601	0.0
Zm00001d020744			0.0	0.0
Zm00001d020748			0.059738	0.11918
Zm00001d020752			0.052547	0.0
Zm00001d020754			0.0	0.0
Zm00001d020762			0.0	0.0
Zm00001d020765			0.073012	0.20683
Zm00001d020771			0.084927	0.19221
Zm00001d020774			0.0	0.0
Zm00001d020780			0.075457	0.3834
Zm00001d020783			0.06969	0.0
Zm00001d020799			0.060577	0.20601
Zm00001d020804			0.07363	0.0
Zm00001d020808			0.036853	0.16673
Zm00001d020810			0.087656	0.19367
Zm00001d020814			0.0	0.0
Zm00001d020821			0.0	0.0
Zm00001d020827			0.052503	0.15766
Zm00001d020838			0.076497	0.0
Zm00001d020840			0.038479	0.0
Zm00001d020847			0.073443	0.0
Zm00001d020850			0.055599	0.0
Zm00001d020852			0.027516	0.15805
Zm00001d020853			0.068382	0.0
Zm00001d020867			0.063768	0.0
Zm00001d020877			0.021937	0.0
Zm00001d020879			0.06619	0.0
Zm00001d020882			0.0	0.0
Zm00001d020887			0.0	0.0
Zm00001d020888			0.21856	0.0
Zm00001d020898			0.074045	0.22965
Zm00001d020900			0.024783	0.0
Zm00001d020908			0.071399	0.23358
Zm00001d020909			0.0	0.0
Zm00001d020929			0.0	0.0
Zm00001d020930			0.070963	0.20535
Zm00001d020931			0.073615	0.0
Zm00001d020946			0.0	0.0
Zm00001d020950			0.056606	0.26025
Zm00001d020955			0.075554	0.0
Zm00001d020958			0.171	0.28409
Zm00001d020960			0.0	0.0
Zm00001d020961			0.0	0.0
Zm00001d020965			0.08567	0.24659
Zm00001d020971			0.022366	0.1213
Zm00001d020973			0.088364	0.19585
Zm00001d020974			0.11289	0.23054
Zm00001d020975			0.071551	0.097162
Zm00001d020980			0.097012	0.0
Zm00001d020983			0.0	0.0
Zm00001d020984			0.085993	0.24299
Zm00001d020989			0.0395	0.0
Zm00001d021015			0.0	0.0
Zm00001d021016			0.13486	0.22414
Zm00001d021017			0.12221	0.0
Zm00001d021018			0.074197	0.20709
Zm00001d021020			0.072289	0.21448
Zm00001d021021			0.082862	0.20249
Zm00001d021024			0.084261	0.0
Zm00001d021025			0.044073	0.17683
Zm00001d021026			0.0	0.0
Zm00001d021568			0.0	0.16939
Zm00001d021046			0.095697	0.31431
Zm00001d021050			0.088382	0.2032
Zm00001d021051			0.083369	0.22301
Zm00001d021056			0.0	0.0
Zm00001d021057			0.0	0.0
Zm00001d021059			0.059623	0.0
Zm00001d021060			0.071882	0.0
Zm00001d021061			0.073839	0.29085
Zm00001d021063			0.035929	0.0
Zm00001d021065			0.0	0.24337
Zm00001d021070			0.085721	0.0
Zm00001d021073			0.0	0.0
Zm00001d021087			0.0	0.0
Zm00001d050490			0.067815	0.0
Zm00001d021120			0.068605	0.18864
Zm00001d021122			0.067017	0.0
Zm00001d021123			0.063062	0.20734
Zm00001d021126			0.076941	0.0
Zm00001d021132			0.095668	0.26648
Zm00001d021136			0.058798	0.20642
Zm00001d021138			0.076087	0.18822
Zm00001d021140			0.042424	0.19324
Zm00001d021141			0.074365	0.23028
Zm00001d021142			0.0	0.0
Zm00001d021145			0.058869	0.17603
Zm00001d021147			0.072875	0.24253
Zm00001d021168			0.10644	0.29993
Zm00001d021169			0.0	0.0
Zm00001d021170			0.075554	0.25646
Zm00001d021177			0.034563	0.0
Zm00001d021180			0.076696	0.0
Zm00001d021181			0.069984	0.0
Zm00001d021187			0.065705	0.18326
Zm00001d021188			0.067106	0.16431
Zm00001d021195			0.060207	0.0
Zm00001d021196			0.0	0.0
Zm00001d021197			0.065642	0.2549
Zm00001d021201			0.076004	0.21156
Zm00001d021203			0.077207	0.0
Zm00001d021221			0.073812	0.0
Zm00001d021227			0.070634	0.20277
Zm00001d021231			0.074411	0.2648
Zm00001d021236			0.054737	0.0
Zm00001d021242			0.042659	0.16133
Zm00001d021244			0.0	0.2932
Zm00001d021245			0.032715	0.0
Zm00001d021246			0.058782	0.0
Zm00001d021249			0.05781	0.0
Zm00001d021268			0.0	0.0
Zm00001d021278			0.0	0.0
Zm00001d021282			0.06929	0.0
Zm00001d021283			0.05975	0.0
Zm00001d021284			0.0	0.0
Zm00001d021289			0.066429	0.0
Zm00001d021292			0.078431	0.21166
Zm00001d021295			0.037634	0.15725
Zm00001d021297			0.069534	0.1868
